dt_pos,dt_angle,dt,t,v
116, 0.136659, 0.005319, 0.608916, 25.6925
114, 0.134303, 0.005282, 0.614198, 25.4266
111, 0.130769, 0.005287, 0.619485, 24.734
111, 0.130769, 0.005307, 0.624792, 24.6408
110, 0.129591, 0.005307, 0.630099, 24.4189
111, 0.130769, 0.005278, 0.635377, 24.7762
114, 0.134303, 0.005371, 0.640748, 25.0052
114, 0.134303, 0.005277, 0.646025, 25.4507
109, 0.128412, 0.00527, 0.651295, 24.3666
117, 0.137837, 0.005292, 0.656587, 26.0464
116, 0.13666, 0.005297, 0.661884, 25.7994
105, 0.1237, 0.00531, 0.667194, 23.2957
112, 0.131947, 0.005303, 0.672497, 24.8815
119, 0.140194, 0.005315, 0.677812, 26.377
112, 0.131947, 0.005291, 0.683103, 24.9379
111, 0.130769, 0.005288, 0.688391, 24.7293
115, 0.135482, 0.00529, 0.693681, 25.6109
113, 0.133124, 0.005274, 0.698955, 25.2416
107, 0.126057, 0.005287, 0.704242, 23.8428
107, 0.126057, 0.005291, 0.709533, 23.8247
110, 0.129591, 0.005328, 0.714861, 24.3226
118, 0.139015, 0.005284, 0.720145, 26.3087
115, 0.135481, 0.005281, 0.725426, 25.6544
113, 0.133125, 0.005285, 0.730711, 25.1893
117, 0.137836, 0.005292, 0.736003, 26.0462
111, 0.13077, 0.005283, 0.741286, 24.7529
111, 0.130768, 0.005292, 0.746578, 24.7105
116, 0.13666, 0.005367, 0.751945, 25.4629
118, 0.139015, 0.005267, 0.757212, 26.3936
115, 0.135483, 0.005264, 0.762476, 25.7376
109, 0.128412, 0.005277, 0.767753, 24.3343
109, 0.128412, 0.005286, 0.773039, 24.2929
115, 0.135481, 0.00527, 0.778309, 25.7079
117, 0.137838, 0.005306, 0.783615, 25.9778
108, 0.127234, 0.005289, 0.788904, 24.0562
112, 0.131947, 0.005298, 0.794202, 24.905
118, 0.139015, 0.005308, 0.79951, 26.1898
116, 0.13666, 0.00529, 0.8048, 25.8336
112, 0.131947, 0.005279, 0.810079, 24.9946
111, 0.13077, 0.005293, 0.815372, 24.7062
112, 0.131947, 0.005293, 0.820665, 24.9285
113, 0.133125, 0.00529, 0.825955, 25.1655
116, 0.13666, 0.005275, 0.83123, 25.907
113, 0.133125, 0.005284, 0.836514, 25.194
114, 0.134302, 0.005325, 0.841839, 25.2211
118, 0.139015, 0.005317, 0.847156, 26.1454
112, 0.131947, 0.005338, 0.852494, 24.7184
104, 0.122522, 0.0054, 0.857894, 22.6893
117, 0.137838, 0.00546, 0.863354, 25.2451
122, 0.143726, 0.005434, 0.868788, 26.4495
113, 0.133125, 0.005366, 0.874154, 24.809
115, 0.135481, 0.005363, 0.879517, 25.2621
120, 0.141373, 0.005439, 0.884956, 25.9924
111, 0.130768, 0.005368, 0.890324, 24.3606
107, 0.126057, 0.005377, 0.895701, 23.4437
115, 0.135481, 0.005418, 0.901119, 25.0057
121, 0.142551, 0.00539, 0.906509, 26.4474
116, 0.136658, 0.005381, 0.91189, 25.3963
107, 0.126057, 0.005373, 0.917263, 23.4611
113, 0.133125, 0.005361, 0.922624, 24.8322
119, 0.140194, 0.005411, 0.928035, 25.9091
114, 0.134302, 0.005381, 0.933416, 24.9586
110, 0.129591, 0.00539, 0.938806, 24.0429
118, 0.139015, 0.005368, 0.944174, 25.897
118, 0.139017, 0.00541, 0.949584, 25.6963
113, 0.133123, 0.005393, 0.954977, 24.6845
111, 0.13077, 0.005409, 0.960386, 24.1763
111, 0.130768, 0.005359, 0.965745, 24.4015
115, 0.135483, 0.005369, 0.971114, 25.2343
119, 0.140192, 0.005468, 0.976582, 25.6386
117, 0.137838, 0.005393, 0.981975, 25.5588
114, 0.134302, 0.00539, 0.987365, 24.9169
119, 0.140194, 0.005425, 0.99279, 25.8422
118, 0.139015, 0.005458, 0.998248, 25.47
110, 0.129591, 0.005363, 1.00361, 24.1639
116, 0.13666, 0.005331, 1.00894, 25.6349
115, 0.135481, 0.005329, 1.01427, 25.4233
109, 0.128412, 0.005366, 1.01964, 23.9307
113, 0.133125, 0.005323, 1.02496, 25.0095
123, 0.144907, 0.005395, 1.03035, 26.8595
117, 0.137836, 0.005329, 1.03568, 25.8654
113, 0.133125, 0.00538, 1.04106, 24.7445
106, 0.124878, 0.005308, 1.04637, 23.5264
110, 0.129591, 0.005316, 1.05169, 24.3775
122, 0.143728, 0.005355, 1.05704, 26.84
117, 0.137836, 0.005288, 1.06233, 26.0659
111, 0.13077, 0.005309, 1.06764, 24.6317
115, 0.135481, 0.00532, 1.07296, 25.4663
113, 0.133125, 0.005308, 1.07827, 25.0801
111, 0.130768, 0.0053, 1.08357, 24.6732
110, 0.129591, 0.005292, 1.08886, 24.4881
114, 0.134304, 0.005298, 1.09416, 25.35
116, 0.136658, 0.005305, 1.09946, 25.7602
114, 0.134304, 0.005289, 1.10475, 25.3931
111, 0.130768, 0.005337, 1.11009, 24.5021
114, 0.134304, 0.005303, 1.11539, 25.326
117, 0.137836, 0.005325, 1.12072, 25.8848
111, 0.13077, 0.005292, 1.12601, 24.7108
116, 0.13666, 0.005309, 1.13132, 25.7411
119, 0.140194, 0.005344, 1.13666, 26.2339
107, 0.126055, 0.005294, 1.14196, 23.8109
106, 0.12488, 0.005284, 1.14724, 23.6336
114, 0.134302, 0.005307, 1.15255, 25.3066
115, 0.135481, 0.005286, 1.15783, 25.6301
112, 0.131947, 0.005309, 1.16314, 24.8534
107, 0.126057, 0.005299, 1.16844, 23.7888
118, 0.139015, 0.005376, 1.17382, 25.8585
119, 0.140194, 0.005292, 1.17911, 26.4917
113, 0.133125, 0.005267, 1.18438, 25.2754
111, 0.13077, 0.005288, 1.18966, 24.7295
109, 0.128412, 0.005278, 1.19494, 24.3297
110, 0.129591, 0.005295, 1.20024, 24.4742
115, 0.135481, 0.005295, 1.20553, 25.5866
114, 0.134302, 0.00529, 1.21082, 25.3879
111, 0.13077, 0.00527, 1.21609, 24.814
116, 0.13666, 0.005326, 1.22142, 25.659
113, 0.133123, 0.005289, 1.22671, 25.1699
107, 0.126057, 0.00529, 1.232, 23.8292
109, 0.128414, 0.005272, 1.23727, 24.3578
117, 0.137836, 0.005293, 1.24256, 26.0413
117, 0.137836, 0.00529, 1.24785, 26.056
110, 0.129591, 0.005287, 1.25314, 24.5113
114, 0.134304, 0.005288, 1.25843, 25.3979
131, 0.154331, 0.005957, 1.26438, 25.9075
108, 0.127234, 0.005294, 1.26968, 24.0335
109, 0.128412, 0.005286, 1.27496, 24.2929
120, 0.141373, 0.005284, 1.28025, 26.7549
119, 0.140194, 0.005263, 1.28551, 26.6376
108, 0.127234, 0.005286, 1.2908, 24.0699
107, 0.126057, 0.005274, 1.29607, 23.9015
113, 0.133125, 0.005305, 1.30138, 25.0943
118, 0.139015, 0.005334, 1.30671, 26.0621
113, 0.133125, 0.00529, 1.312, 25.1655
111, 0.130768, 0.005272, 1.31727, 24.8042
115, 0.135481, 0.005289, 1.32256, 25.6156
111, 0.13077, 0.005284, 1.32784, 24.7482
114, 0.134302, 0.005282, 1.33313, 25.4264
112, 0.131947, 0.005292, 1.33842, 24.9332
113, 0.133125, 0.005344, 1.34376, 24.9112
115, 0.135483, 0.005264, 1.34903, 25.7376
111, 0.130768, 0.005266, 1.35429, 24.8325
114, 0.134304, 0.00531, 1.3596, 25.2927
116, 0.136658, 0.005396, 1.365, 25.3257
114, 0.134304, 0.005374, 1.37037, 24.9914
116, 0.136658, 0.005383, 1.37576, 25.3869
111, 0.130772, 0.005385, 1.38114, 24.2844
108, 0.127232, 0.005397, 1.38654, 23.5745
111, 0.130772, 0.005369, 1.39191, 24.3568
122, 0.143726, 0.005427, 1.39733, 26.4836
115, 0.135483, 0.005378, 1.40271, 25.192
116, 0.136658, 0.005354, 1.40807, 25.5244
119, 0.140194, 0.005368, 1.41343, 26.1166
106, 0.124878, 0.00534, 1.41877, 23.3854
113, 0.133125, 0.005392, 1.42417, 24.6894
121, 0.142551, 0.005387, 1.42955, 26.4621
115, 0.135479, 0.005395, 1.43495, 25.112
113, 0.133125, 0.005371, 1.44032, 24.7859
120, 0.141373, 0.005397, 1.44572, 26.1947
114, 0.1343, 0.005473, 1.45119, 24.5387
111, 0.130772, 0.005405, 1.45659, 24.1946
113, 0.133125, 0.005392, 1.46199, 24.6894
116, 0.136658, 0.00543, 1.46742, 25.1672
121, 0.142551, 0.005461, 1.47288, 26.1035
114, 0.1343, 0.005407, 1.47828, 24.8382
113, 0.133125, 0.005369, 1.48365, 24.7952
115, 0.135483, 0.005312, 1.48897, 25.505
112, 0.131947, 0.00531, 1.49428, 24.8487
114, 0.134304, 0.005293, 1.49957, 25.3739
117, 0.137836, 0.005296, 1.50486, 26.0265
117, 0.137836, 0.005311, 1.51018, 25.953
112, 0.131947, 0.005305, 1.51548, 24.8721
112, 0.131947, 0.005295, 1.52077, 24.9191
115, 0.135483, 0.005333, 1.52611, 25.4046
113, 0.133125, 0.0053, 1.53141, 25.118
111, 0.130768, 0.005303, 1.53671, 24.6592
110, 0.129593, 0.005292, 1.542, 24.4885
113, 0.133121, 0.005307, 1.54731, 25.0841
116, 0.136662, 0.005301, 1.55261, 25.7803
122, 0.143726, 0.005363, 1.55797, 26.7996
113, 0.133125, 0.005292, 1.56327, 25.156
108, 0.127235, 0.005322, 1.56859, 23.9074
112, 0.131947, 0.005299, 1.57389, 24.9003
115, 0.135483, 0.005296, 1.57918, 25.5821
114, 0.1343, 0.005288, 1.58447, 25.3972
110, 0.129593, 0.005338, 1.58981, 24.2774
115, 0.135479, 0.005286, 1.59509, 25.6298
116, 0.136662, 0.005279, 1.60037, 25.8878
107, 0.126057, 0.005321, 1.6057, 23.6904
108, 0.127232, 0.005261, 1.61096, 24.1839
116, 0.136662, 0.005284, 1.61624, 25.8633
118, 0.139015, 0.005273, 1.62151, 26.3636
114, 0.134304, 0.005408, 1.62692, 24.8343
111, 0.130768, 0.005323, 1.63224, 24.5666
111, 0.130768, 0.005316, 1.63756, 24.5989
111, 0.130768, 0.005314, 1.64287, 24.6082
112, 0.13195, 0.005324, 1.6482, 24.7841
114, 0.1343, 0.005297, 1.65349, 25.354
121, 0.142551, 0.005434, 1.65893, 26.2332
114, 0.134304, 0.005389, 1.66432, 24.9219
111, 0.130768, 0.005392, 1.66971, 24.2522
280, 0.329868, 0.01315, 1.68286, 25.085
114, 0.1343, 0.005391, 1.68825, 24.9119
115, 0.135483, 0.005392, 1.69364, 25.1266
117, 0.137836, 0.005387, 1.69903, 25.5869
113, 0.133125, 0.005363, 1.70439, 24.8229
111, 0.130768, 0.005364, 1.70976, 24.3788
115, 0.135483, 0.00539, 1.71515, 25.136
116, 0.136658, 0.00539, 1.72054, 25.3539
109, 0.128414, 0.00537, 1.72591, 23.9132
115, 0.135479, 0.005373, 1.73128, 25.2148
123, 0.144909, 0.005408, 1.73669, 26.7953
116, 0.136658, 0.005411, 1.7421, 25.2555
116, 0.136662, 0.005398, 1.7475, 25.3171
116, 0.136658, 0.005392, 1.75289, 25.3445
116, 0.136658, 0.005399, 1.75829, 25.3117
117, 0.13784, 0.005454, 1.76374, 25.2732
106, 0.124878, 0.005305, 1.76905, 23.5397
113, 0.133125, 0.005289, 1.77434, 25.1702
122, 0.143726, 0.005311, 1.77965, 27.062
117, 0.137836, 0.005302, 1.78495, 25.9971
109, 0.128414, 0.005293, 1.79024, 24.2611
111, 0.130768, 0.005343, 1.79558, 24.4746
119, 0.140194, 0.005303, 1.80089, 26.4367
114, 0.134304, 0.005296, 1.80618, 25.3595
115, 0.135479, 0.00529, 1.81147, 25.6104
118, 0.139015, 0.00529, 1.81676, 26.2789
107, 0.126057, 0.005302, 1.82207, 23.7753
106, 0.124878, 0.005284, 1.82735, 23.6332
119, 0.140194, 0.005349, 1.8327, 26.2094
110, 0.129593, 0.00529, 1.83799, 24.4977
111, 0.130768, 0.005297, 1.84329, 24.6871
118, 0.139015, 0.005295, 1.84858, 26.2541
116, 0.136658, 0.005315, 1.8539, 25.7117
112, 0.13195, 0.00527, 1.85917, 25.038
114, 0.1343, 0.005282, 1.86445, 25.426
109, 0.128414, 0.005291, 1.86974, 24.2703
111, 0.130768, 0.005333, 1.87507, 24.5205
118, 0.139015, 0.005262, 1.88033, 26.4187
115, 0.135483, 0.005252, 1.88559, 25.7964
109, 0.12841, 0.005271, 1.89086, 24.3617
108, 0.127235, 0.005272, 1.89613, 24.1342
112, 0.131947, 0.005281, 1.90141, 24.9851
114, 0.134304, 0.00528, 1.90669, 25.4364
109, 0.128414, 0.005275, 1.91196, 24.3439
107, 0.126057, 0.005264, 1.91723, 23.9469
116, 0.136658, 0.005316, 1.92254, 25.7069
115, 0.135483, 0.005259, 1.9278, 25.7621
112, 0.131947, 0.005268, 1.93307, 25.0468
111, 0.130768, 0.005247, 1.93832, 24.9224
113, 0.133125, 0.005268, 1.94359, 25.2706
111, 0.130768, 0.005254, 1.94884, 24.8892
112, 0.131947, 0.005261, 1.9541, 25.0801
116, 0.136662, 0.00526, 1.95936, 25.9813
112, 0.131947, 0.005289, 1.96465, 24.9474
110, 0.129589, 0.005318, 1.96997, 24.368
111, 0.130768, 0.005319, 1.97529, 24.585
111, 0.130772, 0.005268, 1.98056, 24.8238
112, 0.131947, 0.005282, 1.98584, 24.9804
113, 0.133125, 0.00526, 1.9911, 25.309
117, 0.137836, 0.005325, 1.99642, 25.8848
117, 0.137836, 0.005431, 2.00185, 25.3796
117, 0.137836, 0.005352, 2.00721, 25.7542
113, 0.133125, 0.005358, 2.01256, 24.8461
110, 0.129593, 0.005371, 2.01794, 24.1283
119, 0.140194, 0.005386, 2.02332, 26.0293
116, 0.136658, 0.005373, 2.02869, 25.4342
116, 0.136658, 0.005359, 2.03405, 25.5006
115, 0.135483, 0.005383, 2.03944, 25.1686
114, 0.134304, 0.005393, 2.04483, 24.9034
114, 0.1343, 0.005365, 2.05019, 25.0327
117, 0.13784, 0.005367, 2.05556, 25.6829
114, 0.1343, 0.005376, 2.06094, 24.9814
109, 0.128414, 0.005467, 2.0664, 23.489
119, 0.140194, 0.005391, 2.07179, 26.0052
120, 0.141373, 0.005395, 2.07719, 26.2044
115, 0.135479, 0.005406, 2.0826, 25.0609
117, 0.137836, 0.00554, 2.08814, 24.8802
118, 0.139019, 0.005447, 2.09358, 25.5221
116, 0.136658, 0.005366, 2.09895, 25.4673
111, 0.130768, 0.005376, 2.10432, 24.3244
115, 0.135483, 0.005374, 2.1097, 25.2108
121, 0.142548, 0.005501, 2.1152, 25.913
116, 0.136662, 0.005312, 2.12051, 25.7269
113, 0.133125, 0.005333, 2.12584, 24.9626
111, 0.130768, 0.005322, 2.13117, 24.5712
111, 0.130768, 0.005304, 2.13647, 24.6546
110, 0.129593, 0.005289, 2.14176, 24.5023
116, 0.136658, 0.005318, 2.14708, 25.6972
113, 0.133125, 0.005341, 2.15242, 24.9252
115, 0.135483, 0.005308, 2.15773, 25.5243
116, 0.136658, 0.005298, 2.16303, 25.7942
107, 0.126057, 0.005306, 2.16833, 23.7574
110, 0.129589, 0.005314, 2.17365, 24.3864
119, 0.140194, 0.0053, 2.17895, 26.4517
117, 0.137836, 0.005337, 2.18428, 25.8266
111, 0.130772, 0.005313, 2.1896, 24.6135
118, 0.139015, 0.005303, 2.1949, 26.2144
114, 0.134304, 0.005298, 2.2002, 25.35
105, 0.123699, 0.005322, 2.20552, 23.243
107, 0.126057, 0.005275, 2.21079, 23.897
115, 0.135479, 0.005288, 2.21608, 25.6201
117, 0.13784, 0.005322, 2.2214, 25.9001
112, 0.131947, 0.005297, 2.2267, 24.9097
113, 0.133125, 0.005267, 2.23197, 25.2754
113, 0.133121, 0.005284, 2.23725, 25.1933
114, 0.134304, 0.005273, 2.24252, 25.4701
112, 0.131947, 0.005288, 2.24781, 24.9521
112, 0.131947, 0.005275, 2.25309, 25.0136
120, 0.141373, 0.005297, 2.25838, 26.6892
118, 0.139015, 0.00537, 2.26375, 25.8874
105, 0.123699, 0.005372, 2.26913, 23.0267
113, 0.133125, 0.005368, 2.27449, 24.7998
120, 0.141373, 0.005406, 2.2799, 26.1511
117, 0.137836, 0.005445, 2.28534, 25.3143
110, 0.129593, 0.005391, 2.29074, 24.0387
116, 0.136658, 0.005372, 2.29611, 25.4389
121, 0.142551, 0.005426, 2.30153, 26.2719
116, 0.136658, 0.005387, 2.30692, 25.3681
112, 0.131947, 0.005344, 2.31227, 24.6906
113, 0.133125, 0.005364, 2.31763, 24.8183
116, 0.136662, 0.005362, 2.32299, 25.487
115, 0.135479, 0.005386, 2.32838, 25.1539
116, 0.136662, 0.00537, 2.33375, 25.4491
113, 0.133121, 0.005378, 2.33913, 24.753
117, 0.13784, 0.00538, 2.3445, 25.6209
116, 0.136658, 0.005406, 2.34991, 25.2789
110, 0.129593, 0.005396, 2.35531, 24.0165
115, 0.135479, 0.005385, 2.36069, 25.1586
116, 0.136662, 0.005378, 2.36607, 25.4112
116, 0.136658, 0.005391, 2.37146, 25.3492
115, 0.135483, 0.00534, 2.3768, 25.3713
113, 0.133121, 0.005319, 2.38212, 25.0275
114, 0.134304, 0.00531, 2.38743, 25.2927
110, 0.129593, 0.005305, 2.39274, 24.4284
107, 0.126057, 0.005293, 2.39803, 23.8157
110, 0.129589, 0.005293, 2.40332, 24.4831
121, 0.142551, 0.005282, 2.4086, 26.9882
114, 0.1343, 0.005326, 2.41393, 25.216
109, 0.128414, 0.005277, 2.41921, 24.3347
116, 0.136658, 0.005299, 2.4245, 25.7893
114, 0.134304, 0.005288, 2.42979, 25.3979
110, 0.129589, 0.005267, 2.43506, 24.604
110, 0.129593, 0.00528, 2.44034, 24.5441
113, 0.133125, 0.005309, 2.44565, 25.0754
115, 0.135479, 0.005321, 2.45097, 25.4612
117, 0.13784, 0.005272, 2.45624, 26.1457
113, 0.133125, 0.005274, 2.46152, 25.2418
109, 0.12841, 0.005296, 2.46681, 24.2467
111, 0.130768, 0.005275, 2.47209, 24.7901
113, 0.133125, 0.005274, 2.47736, 25.2418
118, 0.139015, 0.005346, 2.48271, 26.0036
115, 0.135483, 0.005333, 2.48804, 25.4046
116, 0.136658, 0.005318, 2.49336, 25.6972
116, 0.136662, 0.005402, 2.49876, 25.2983
112, 0.131947, 0.005326, 2.50409, 24.774
115, 0.135479, 0.005337, 2.50942, 25.3849
116, 0.136662, 0.005527, 2.51495, 24.7262
112, 0.131947, 0.005359, 2.52031, 24.6215
116, 0.136658, 0.005314, 2.52562, 25.7165
121, 0.142551, 0.0053, 2.53092, 26.8965
119, 0.140194, 0.005316, 2.53624, 26.3721
109, 0.12841, 0.005313, 2.54155, 24.1691
109, 0.128414, 0.005539, 2.54709, 23.1836
115, 0.135483, 0.00529, 2.55238, 25.6111
123, 0.144905, 0.005325, 2.55771, 27.2122
112, 0.131947, 0.005319, 2.56303, 24.8066
116, 0.136658, 0.005439, 2.56846, 25.1255
116, 0.136662, 0.005338, 2.5738, 25.6016
113, 0.133125, 0.005442, 2.57924, 24.4626
110, 0.129589, 0.005348, 2.58459, 24.2313
113, 0.133125, 0.005418, 2.59001, 24.5709
119, 0.140194, 0.005328, 2.59534, 26.3127
114, 0.134304, 0.005323, 2.60066, 25.2309
110, 0.129589, 0.005337, 2.606, 24.2813
116, 0.136658, 0.005407, 2.6114, 25.2742
116, 0.136658, 0.005346, 2.61675, 25.5626
112, 0.13195, 0.00534, 2.62209, 24.7098
113, 0.133125, 0.005307, 2.6274, 25.0849
122, 0.14373, 0.005422, 2.63282, 26.5087
115, 0.135475, 0.005322, 2.63814, 25.4557
106, 0.124878, 0.005332, 2.64347, 23.4205
106, 0.124886, 0.005318, 2.64879, 23.4836
116, 0.136658, 0.005318, 2.65411, 25.6972
118, 0.139015, 0.005333, 2.65944, 26.067
112, 0.131943, 0.005389, 2.66483, 24.4837
109, 0.128418, 0.00533, 2.67016, 24.0934
117, 0.137833, 0.005341, 2.6755, 25.8065
120, 0.141373, 0.005356, 2.68086, 26.3952
112, 0.13195, 0.005377, 2.68624, 24.5398
109, 0.12841, 0.005321, 2.69156, 24.1327
117, 0.13784, 0.005321, 2.69688, 25.905
114, 0.1343, 0.005299, 2.70218, 25.3444
111, 0.130768, 0.005317, 2.70749, 24.5943
115, 0.135483, 0.005386, 2.71288, 25.1546
115, 0.135483, 0.005358, 2.71824, 25.2861
115, 0.135475, 0.005322, 2.72356, 25.4557
112, 0.13195, 0.00534, 2.7289, 24.7098
106, 0.124878, 0.005316, 2.73422, 23.491
111, 0.130768, 0.005322, 2.73954, 24.5712
121, 0.142548, 0.005364, 2.7449, 26.5749
120, 0.141373, 0.005351, 2.75025, 26.4199
114, 0.134308, 0.005328, 2.75558, 25.2079
112, 0.131943, 0.005289, 2.76087, 24.9466
113, 0.133125, 0.005343, 2.76621, 24.9158
115, 0.135483, 0.005401, 2.77161, 25.0848
114, 0.1343, 0.005324, 2.77694, 25.2254
117, 0.13784, 0.005322, 2.78226, 25.9001
116, 0.136658, 0.005348, 2.78761, 25.553
116, 0.136658, 0.005355, 2.79296, 25.5196
114, 0.134308, 0.005327, 2.79829, 25.2127
114, 0.1343, 0.005318, 2.80361, 25.2539
114, 0.1343, 0.005308, 2.80892, 25.3015
111, 0.130775, 0.005288, 2.8142, 24.7306
112, 0.131943, 0.005293, 2.8195, 24.9278
117, 0.13784, 0.005329, 2.82483, 25.8661
118, 0.139015, 0.00542, 2.83025, 25.6486
113, 0.133125, 0.005382, 2.83563, 24.7353
109, 0.12841, 0.005327, 2.84096, 24.1056
125, 0.147263, 0.005827, 2.84678, 25.2725
115, 0.135483, 0.005312, 2.85209, 25.505
116, 0.136658, 0.00535, 2.85744, 25.5435
114, 0.1343, 0.005286, 2.86273, 25.4068
116, 0.136665, 0.005293, 2.86802, 25.82
116, 0.136658, 0.005292, 2.87331, 25.8235
109, 0.12841, 0.005307, 2.87862, 24.1964
