dt_pos,dt_angle,dt,t,v
110, 0.12959, 0.005317, 0.488663, 24.3728
118, 0.139016, 0.005318, 0.493981, 26.1407
119, 0.140193, 0.00536, 0.499341, 26.1554
115, 0.135482, 0.005398, 0.504739, 25.0985
116, 0.136659, 0.005306, 0.510045, 25.7555
112, 0.131948, 0.005278, 0.515323, 24.9995
107, 0.126056, 0.005407, 0.52073, 23.3134
115, 0.135482, 0.005341, 0.526071, 25.3664
122, 0.143727, 0.005331, 0.531402, 26.9607
117, 0.137837, 0.005352, 0.536754, 25.7544
109, 0.128413, 0.005324, 0.542078, 24.1197
115, 0.135481, 0.005329, 0.547407, 25.4233
117, 0.137837, 0.005322, 0.552729, 25.8996
111, 0.130769, 0.005334, 0.558063, 24.5161
112, 0.131947, 0.005391, 0.563454, 24.4753
115, 0.135482, 0.005323, 0.568777, 25.4522
114, 0.134302, 0.00531, 0.574087, 25.2923
114, 0.134303, 0.00531, 0.579397, 25.2925
114, 0.134303, 0.005307, 0.584704, 25.3068
111, 0.13077, 0.005297, 0.590001, 24.6875
112, 0.131947, 0.00532, 0.595321, 24.802
113, 0.133125, 0.005338, 0.600659, 24.9392
116, 0.136659, 0.005323, 0.605982, 25.6732
114, 0.134303, 0.005304, 0.611286, 25.3211
112, 0.131947, 0.005373, 0.616659, 24.5573
116, 0.13666, 0.005358, 0.622017, 25.5057
113, 0.133125, 0.005295, 0.627312, 25.1417
111, 0.130769, 0.005317, 0.632629, 24.5945
112, 0.131947, 0.005314, 0.637943, 24.83
111, 0.130769, 0.005319, 0.643262, 24.5852
113, 0.133125, 0.005302, 0.648564, 25.1085
114, 0.134303, 0.005346, 0.65391, 25.1222
112, 0.131947, 0.005281, 0.659191, 24.9851
110, 0.129591, 0.005296, 0.664487, 24.4696
109, 0.128412, 0.005285, 0.669772, 24.2975
116, 0.13666, 0.005296, 0.675068, 25.8043
116, 0.13666, 0.005302, 0.68037, 25.7751
113, 0.133124, 0.005304, 0.685674, 25.0989
114, 0.134303, 0.00534, 0.691014, 25.1504
116, 0.136659, 0.005299, 0.696313, 25.7895
108, 0.127235, 0.005278, 0.701591, 24.1067
108, 0.127234, 0.005283, 0.706874, 24.0836
114, 0.134304, 0.005276, 0.71215, 25.4557
112, 0.131947, 0.005284, 0.717434, 24.971
113, 0.133125, 0.005272, 0.722706, 25.2514
114, 0.134302, 0.005302, 0.728008, 25.3305
113, 0.133125, 0.005334, 0.733342, 24.9579
112, 0.131947, 0.005295, 0.738637, 24.9191
113, 0.133125, 0.005281, 0.743918, 25.2084
111, 0.13077, 0.005295, 0.749213, 24.6968
112, 0.131947, 0.005283, 0.754496, 24.9757
120, 0.141371, 0.005288, 0.759784, 26.7343
114, 0.134304, 0.005321, 0.765105, 25.2404
112, 0.131947, 0.005326, 0.770431, 24.774
114, 0.134304, 0.005284, 0.775715, 25.4171
113, 0.133123, 0.005264, 0.780979, 25.2894
115, 0.135483, 0.005297, 0.786276, 25.5773
108, 0.127234, 0.00528, 0.791556, 24.0973
109, 0.128412, 0.005285, 0.796841, 24.2975
118, 0.139015, 0.005278, 0.802119, 26.3386
123, 0.144907, 0.005348, 0.807467, 27.0955
112, 0.131947, 0.005279, 0.812746, 24.9946
109, 0.128412, 0.005279, 0.818025, 24.3251
113, 0.133125, 0.005279, 0.823304, 25.2179
112, 0.131947, 0.005289, 0.828593, 24.9474
115, 0.135481, 0.005283, 0.833876, 25.6447
114, 0.134304, 0.005313, 0.839189, 25.2784
114, 0.134302, 0.005287, 0.844476, 25.4023
112, 0.131948, 0.005286, 0.849762, 24.9619
108, 0.127234, 0.005311, 0.855073, 23.9566
111, 0.13077, 0.005291, 0.860364, 24.7155
116, 0.136658, 0.005279, 0.865643, 25.887
113, 0.133125, 0.005306, 0.870949, 25.0896
115, 0.135481, 0.005394, 0.876343, 25.117
124, 0.146086, 0.005512, 0.881855, 26.5032
118, 0.139015, 0.005379, 0.887234, 25.8441
106, 0.124878, 0.005356, 0.89259, 23.3155
108, 0.127234, 0.005439, 0.898029, 23.3928
118, 0.139017, 0.005376, 0.903405, 25.8588
119, 0.140192, 0.005386, 0.908791, 26.029
111, 0.13077, 0.005367, 0.914158, 24.3655
115, 0.135481, 0.005414, 0.919572, 25.0242
115, 0.135481, 0.005374, 0.924946, 25.2104
115, 0.135481, 0.005388, 0.930334, 25.1449
112, 0.131948, 0.005362, 0.935696, 24.6081
113, 0.133123, 0.005376, 0.941072, 24.7625
117, 0.137838, 0.005398, 0.94647, 25.5351
115, 0.135481, 0.005393, 0.951863, 25.1216
112, 0.131947, 0.005379, 0.957242, 24.5299
114, 0.134304, 0.00538, 0.962622, 24.9636
116, 0.13666, 0.005408, 0.96803, 25.2699
117, 0.137836, 0.005501, 0.973531, 25.0566
113, 0.133125, 0.005382, 0.978913, 24.7353
119, 0.140194, 0.00536, 0.984273, 26.1556
117, 0.137836, 0.005397, 0.98967, 25.5395
113, 0.133125, 0.005418, 0.995088, 24.5709
113, 0.133125, 0.005403, 1.00049, 24.6391
116, 0.13666, 0.005392, 1.00588, 25.3449
118, 0.139015, 0.005472, 1.01136, 25.4048
113, 0.133125, 0.005397, 1.01675, 24.6665
114, 0.134302, 0.00538, 1.02213, 24.9632
114, 0.134304, 0.00532, 1.02745, 25.2451
122, 0.143726, 0.005385, 1.03284, 26.6901
117, 0.137838, 0.005323, 1.03816, 25.8949
105, 0.123699, 0.005327, 1.04349, 23.2212
114, 0.134304, 0.005314, 1.0488, 25.2736
119, 0.140194, 0.005334, 1.05414, 26.2831
116, 0.13666, 0.005371, 1.05951, 25.444
112, 0.131947, 0.005323, 1.06483, 24.788
117, 0.137836, 0.005333, 1.07016, 25.846
112, 0.131947, 0.005292, 1.07545, 24.9332
108, 0.127235, 0.005307, 1.08076, 23.975
109, 0.128412, 0.005296, 1.08606, 24.247
111, 0.13077, 0.005337, 1.09139, 24.5025
117, 0.137836, 0.005298, 1.09669, 26.0167
115, 0.135481, 0.005304, 1.102, 25.5432
113, 0.133125, 0.005292, 1.10729, 25.156
118, 0.139015, 0.005312, 1.1126, 26.17
111, 0.13077, 0.005293, 1.11789, 24.7062
111, 0.130768, 0.005298, 1.12319, 24.6825
115, 0.135481, 0.005331, 1.12852, 25.4138
119, 0.140194, 0.005331, 1.13385, 26.2979
115, 0.135481, 0.005319, 1.13917, 25.4711
105, 0.123701, 0.005306, 1.14448, 23.3134
110, 0.129591, 0.00531, 1.14979, 24.4051
120, 0.141371, 0.005351, 1.15514, 26.4195
113, 0.133125, 0.005297, 1.16044, 25.1322
105, 0.123701, 0.005289, 1.16572, 23.3884
113, 0.133123, 0.005296, 1.17102, 25.1366
120, 0.141373, 0.005297, 1.17632, 26.6892
112, 0.131947, 0.005289, 1.18161, 24.9474
110, 0.129591, 0.005351, 1.18696, 24.2181
115, 0.135481, 0.005339, 1.1923, 25.3757
115, 0.135481, 0.005287, 1.19758, 25.6253
109, 0.128412, 0.005283, 1.20287, 24.3067
116, 0.13666, 0.005283, 1.20815, 25.8678
116, 0.13666, 0.00529, 1.21344, 25.8336
111, 0.13077, 0.005288, 1.21873, 24.7295
116, 0.136658, 0.005296, 1.22402, 25.8039
112, 0.131948, 0.005319, 1.22934, 24.807
104, 0.12252, 0.005284, 1.23463, 23.1871
111, 0.13077, 0.00527, 1.2399, 24.814
120, 0.141371, 0.005295, 1.24519, 26.6989
113, 0.133125, 0.005284, 1.25048, 25.194
115, 0.135481, 0.005289, 1.25577, 25.6156
118, 0.139017, 0.00529, 1.26106, 26.2792
109, 0.128412, 0.005296, 1.26635, 24.247
106, 0.124878, 0.005289, 1.27164, 23.6109
115, 0.135481, 0.005327, 1.27697, 25.4329
121, 0.14255, 0.005299, 1.28227, 26.9012
114, 0.134304, 0.005302, 1.28757, 25.3308
107, 0.126057, 0.005282, 1.29285, 23.8653
113, 0.133123, 0.005298, 1.29815, 25.1271
117, 0.137838, 0.005297, 1.30344, 26.022
113, 0.133125, 0.005269, 1.30871, 25.2658
110, 0.129591, 0.005314, 1.31403, 24.3867
114, 0.134302, 0.005275, 1.3193, 25.4601
116, 0.13666, 0.005278, 1.32458, 25.8923
112, 0.131947, 0.005272, 1.32985, 25.0278
109, 0.128412, 0.005293, 1.33515, 24.2608
110, 0.129593, 0.005282, 1.34043, 24.5348
114, 0.1343, 0.005292, 1.34572, 25.378
115, 0.135483, 0.005297, 1.35102, 25.5773
114, 0.134304, 0.005331, 1.35635, 25.193
112, 0.131947, 0.005273, 1.36162, 25.0231
115, 0.135479, 0.005297, 1.36692, 25.5765
115, 0.135483, 0.005272, 1.37219, 25.6986
109, 0.12841, 0.005306, 1.3775, 24.201
113, 0.133125, 0.005359, 1.38285, 24.8414
117, 0.13784, 0.005435, 1.38829, 25.3616
111, 0.130768, 0.005394, 1.39368, 24.2432
115, 0.135479, 0.005394, 1.39908, 25.1166
116, 0.136662, 0.005382, 1.40446, 25.3923
116, 0.136658, 0.005369, 1.40983, 25.4531
116, 0.136662, 0.005391, 1.41522, 25.3499
106, 0.124878, 0.005345, 1.42057, 23.3635
110, 0.129589, 0.005371, 1.42594, 24.1276
119, 0.140194, 0.00534, 1.43128, 26.2535
122, 0.143726, 0.005386, 1.43666, 26.6852
113, 0.133125, 0.005377, 1.44204, 24.7583
113, 0.133125, 0.005373, 1.44741, 24.7767
115, 0.135483, 0.005442, 1.45285, 24.8958
115, 0.135479, 0.005418, 1.45827, 25.0053
114, 0.134304, 0.005471, 1.46374, 24.5484
113, 0.133125, 0.005392, 1.46914, 24.6894
118, 0.139015, 0.005384, 1.47452, 25.8201
118, 0.139015, 0.005423, 1.47994, 25.6344
118, 0.139015, 0.005482, 1.48542, 25.3585
115, 0.135483, 0.005406, 1.49083, 25.0616
115, 0.135483, 0.005401, 1.49623, 25.0848
116, 0.136658, 0.005393, 1.50162, 25.3398
121, 0.142551, 0.005411, 1.50703, 26.3447
115, 0.135479, 0.005292, 1.51233, 25.6007
109, 0.128414, 0.005286, 1.51761, 24.2933
110, 0.129589, 0.005296, 1.52291, 24.4692
115, 0.135483, 0.005353, 1.52826, 25.3097
116, 0.136658, 0.005294, 1.53356, 25.8137
111, 0.130768, 0.005287, 1.53884, 24.7338
111, 0.130772, 0.00531, 1.54415, 24.6274
117, 0.137836, 0.005302, 1.54946, 25.9971
119, 0.140194, 0.00529, 1.55475, 26.5017
119, 0.140194, 0.005407, 1.56015, 25.9282
112, 0.131947, 0.005295, 1.56545, 24.9191
107, 0.126057, 0.005298, 1.57075, 23.7933
110, 0.129589, 0.005288, 1.57603, 24.5063
120, 0.141373, 0.005318, 1.58135, 26.5838
114, 0.134304, 0.005303, 1.58665, 25.326
110, 0.129589, 0.005312, 1.59197, 24.3955
115, 0.135483, 0.005295, 1.59726, 25.5869
112, 0.131947, 0.005301, 1.60256, 24.8909
109, 0.12841, 0.005292, 1.60785, 24.265
112, 0.131947, 0.005287, 1.61314, 24.9568
115, 0.135483, 0.005292, 1.61843, 25.6014
115, 0.135479, 0.005306, 1.62374, 25.5332
110, 0.129593, 0.005289, 1.62903, 24.5023
266, 0.313374, 0.012435, 1.64146, 25.2009
108, 0.127235, 0.005334, 1.6468, 23.8537
114, 0.134304, 0.005347, 1.65214, 25.1176
121, 0.142548, 0.005346, 1.65749, 26.6643
117, 0.137836, 0.00537, 1.66286, 25.6679
106, 0.124878, 0.005332, 1.66819, 23.4205
107, 0.126057, 0.005298, 1.67349, 23.7933
117, 0.13784, 0.005335, 1.67883, 25.837
119, 0.14019, 0.005457, 1.68428, 25.69
112, 0.13195, 0.005377, 1.68966, 24.5398
116, 0.136658, 0.005428, 1.69509, 25.1764
116, 0.136658, 0.005383, 1.70047, 25.3869
117, 0.13784, 0.005442, 1.70591, 25.329
115, 0.135479, 0.005379, 1.71129, 25.1866
109, 0.128414, 0.005354, 1.71664, 23.9847
115, 0.135479, 0.005386, 1.72203, 25.1539
118, 0.139015, 0.005451, 1.72748, 25.5027
117, 0.13784, 0.00538, 1.73286, 25.6209
117, 0.137836, 0.005422, 1.73828, 25.4217
115, 0.135483, 0.005447, 1.74373, 24.8729
115, 0.135479, 0.005394, 1.74913, 25.1166
117, 0.137836, 0.005396, 1.75452, 25.5442
114, 0.134304, 0.005398, 1.75992, 24.8803
109, 0.128414, 0.005386, 1.7653, 23.8422
114, 0.1343, 0.005407, 1.77071, 24.8382
121, 0.142551, 0.005434, 1.77615, 26.2332
120, 0.141373, 0.005423, 1.78157, 26.0691
115, 0.135479, 0.005298, 1.78687, 25.5717
111, 0.130772, 0.00532, 1.79219, 24.5811
112, 0.131947, 0.005286, 1.79747, 24.9615
115, 0.135479, 0.005306, 1.80278, 25.5332
117, 0.137836, 0.005294, 1.80807, 26.0364
116, 0.136662, 0.005357, 1.81343, 25.5108
114, 0.134304, 0.005299, 1.81873, 25.3452
114, 0.1343, 0.005303, 1.82403, 25.3253
110, 0.129593, 0.005292, 1.82932, 24.4885
111, 0.130768, 0.005296, 1.83462, 24.6918
111, 0.130768, 0.005284, 1.8399, 24.7479
116, 0.136662, 0.005305, 1.84521, 25.7609
116, 0.136658, 0.005322, 1.85053, 25.6779
111, 0.130768, 0.005294, 1.85583, 24.7011
113, 0.133125, 0.00528, 1.86111, 25.2131
112, 0.131947, 0.005295, 1.8664, 24.9191
111, 0.130772, 0.00529, 1.87169, 24.7205
115, 0.135479, 0.005297, 1.87699, 25.5765
118, 0.139015, 0.005291, 1.88228, 26.2739
117, 0.13784, 0.005335, 1.88761, 25.837
107, 0.126053, 0.005282, 1.89289, 23.8646
109, 0.128414, 0.005277, 1.89817, 24.3347
116, 0.136658, 0.005308, 1.90348, 25.7456
111, 0.130772, 0.005262, 1.90874, 24.8521
109, 0.12841, 0.005273, 1.91402, 24.3524
108, 0.127235, 0.005265, 1.91928, 24.1663
115, 0.135483, 0.005334, 1.92461, 25.3998
119, 0.140194, 0.005279, 1.92989, 26.5569
113, 0.133121, 0.005257, 1.93515, 25.3227
108, 0.127235, 0.005269, 1.94042, 24.1479
111, 0.130772, 0.005279, 1.9457, 24.772
111, 0.130768, 0.005256, 1.95095, 24.8797
115, 0.135479, 0.00527, 1.95622, 25.7076
114, 0.134304, 0.005256, 1.96148, 25.5525
108, 0.127235, 0.005263, 1.96674, 24.1755
111, 0.130768, 0.005265, 1.97201, 24.8372
114, 0.134304, 0.005263, 1.97727, 25.5185
111, 0.130768, 0.005256, 1.98253, 24.8797
112, 0.131947, 0.005357, 1.98788, 24.6307
117, 0.137836, 0.005381, 1.99327, 25.6154
118, 0.139019, 0.005397, 1.99866, 25.7586
116, 0.136658, 0.005375, 2.00404, 25.4247
115, 0.135479, 0.005374, 2.00941, 25.2101
112, 0.13195, 0.00539, 2.0148, 24.4806
112, 0.131947, 0.00537, 2.02017, 24.5711
117, 0.137836, 0.005411, 2.02558, 25.4734
118, 0.139015, 0.005336, 2.03092, 26.0523
115, 0.135483, 0.00538, 2.0363, 25.1827
114, 0.1343, 0.005359, 2.04166, 25.0607
117, 0.13784, 0.00537, 2.04703, 25.6686
112, 0.131947, 0.005362, 2.05239, 24.6077
115, 0.135479, 0.00539, 2.05778, 25.1352
119, 0.140194, 0.005391, 2.06317, 26.0052
113, 0.133125, 0.005392, 2.06856, 24.6894
116, 0.136658, 0.005385, 2.07395, 25.3775
116, 0.136662, 0.005403, 2.07935, 25.2936
113, 0.133125, 0.005469, 2.08482, 24.3418
115, 0.135479, 0.005472, 2.09029, 24.7586
117, 0.13784, 0.005388, 2.09568, 25.5828
111, 0.130768, 0.005391, 2.10107, 24.2567
113, 0.133125, 0.005378, 2.10645, 24.7537
119, 0.140194, 0.005286, 2.11173, 26.5217
115, 0.135479, 0.005265, 2.117, 25.732
113, 0.133125, 0.005293, 2.12229, 25.1512
113, 0.133125, 0.005312, 2.1276, 25.0612
114, 0.134304, 0.005336, 2.13294, 25.1694
114, 0.134304, 0.005363, 2.1383, 25.0427
106, 0.124878, 0.005312, 2.14362, 23.5086
111, 0.130768, 0.005317, 2.14893, 24.5943
120, 0.141373, 0.005294, 2.15423, 26.7043
118, 0.139015, 0.005318, 2.15954, 26.1405
111, 0.130768, 0.005355, 2.1649, 24.4198
108, 0.127235, 0.005303, 2.1702, 23.9931
114, 0.134304, 0.005284, 2.17549, 25.4171
116, 0.136658, 0.005308, 2.18079, 25.7456
115, 0.135479, 0.005302, 2.1861, 25.5524
113, 0.133125, 0.005305, 2.1914, 25.0943
112, 0.131947, 0.005305, 2.19671, 24.8721
110, 0.129593, 0.005361, 2.20207, 24.1733
113, 0.133125, 0.005305, 2.20737, 25.0943
114, 0.134304, 0.005296, 2.21267, 25.3595
110, 0.129589, 0.005294, 2.21796, 24.4785
116, 0.136658, 0.005295, 2.22326, 25.8088
115, 0.135483, 0.005285, 2.22854, 25.6353
114, 0.134304, 0.005341, 2.23388, 25.1459
118, 0.139015, 0.005363, 2.23925, 25.9212
109, 0.12841, 0.005272, 2.24452, 24.357
109, 0.128414, 0.005286, 2.2498, 24.2933
119, 0.140194, 0.005276, 2.25508, 26.572
117, 0.137836, 0.005282, 2.26036, 26.0955
108, 0.127235, 0.005262, 2.26562, 24.18
111, 0.130768, 0.005278, 2.2709, 24.776
113, 0.133125, 0.005303, 2.27621, 25.1038
116, 0.136658, 0.005289, 2.28149, 25.8381
112, 0.13195, 0.00529, 2.28678, 24.9434
112, 0.131947, 0.005401, 2.29218, 24.43
115, 0.135479, 0.005385, 2.29757, 25.1586
117, 0.137836, 0.005383, 2.30295, 25.6059
119, 0.140194, 0.005363, 2.30832, 26.141
116, 0.136662, 0.005396, 2.31371, 25.3265
112, 0.131947, 0.005385, 2.3191, 24.5026
112, 0.131947, 0.005381, 2.32448, 24.5208
118, 0.139015, 0.005359, 2.32984, 25.9405
119, 0.140194, 0.005396, 2.33523, 25.9811
114, 0.134304, 0.005456, 2.34069, 24.6158
111, 0.130768, 0.005336, 2.34603, 24.5067
114, 0.134304, 0.005356, 2.35138, 25.0754
110, 0.129589, 0.00536, 2.35674, 24.1771
118, 0.139015, 0.005482, 2.36222, 25.3585
118, 0.139015, 0.005381, 2.3676, 25.8345
114, 0.134304, 0.005378, 2.37298, 24.9729
116, 0.136658, 0.005398, 2.37838, 25.3164
118, 0.139015, 0.005475, 2.38386, 25.3909
112, 0.13195, 0.005414, 2.38927, 24.3721
111, 0.130768, 0.005376, 2.39465, 24.3244
119, 0.140194, 0.005447, 2.40009, 25.7378
113, 0.133125, 0.005336, 2.40543, 24.9485
112, 0.131947, 0.005307, 2.41073, 24.8627
114, 0.1343, 0.005307, 2.41604, 25.3062
112, 0.13195, 0.005302, 2.42134, 24.8869
112, 0.131947, 0.005346, 2.42669, 24.6814
114, 0.1343, 0.005291, 2.43198, 25.3828
110, 0.129593, 0.005288, 2.43727, 24.507
109, 0.12841, 0.005324, 2.44259, 24.1191
116, 0.136662, 0.005273, 2.44787, 25.9172
116, 0.136658, 0.005282, 2.45315, 25.8723
113, 0.133125, 0.005267, 2.45842, 25.2754
115, 0.135483, 0.005343, 2.46376, 25.3571
109, 0.12841, 0.005312, 2.46907, 24.1736
112, 0.131947, 0.005305, 2.47438, 24.8721
115, 0.135483, 0.005283, 2.47966, 25.645
116, 0.136658, 0.005281, 2.48494, 25.8772
112, 0.13195, 0.005264, 2.4902, 25.0666
115, 0.135479, 0.005301, 2.4955, 25.5572
115, 0.135483, 0.005349, 2.50085, 25.3286
115, 0.135479, 0.005349, 2.5062, 25.3279
117, 0.137836, 0.005495, 2.5117, 25.084
110, 0.129593, 0.005343, 2.51704, 24.2547
119, 0.140194, 0.005591, 2.52263, 25.0749
118, 0.139015, 0.005348, 2.52798, 25.9939
119, 0.140194, 0.00535, 2.53333, 26.2045
116, 0.136658, 0.005408, 2.53874, 25.2695
107, 0.126057, 0.005339, 2.54408, 23.6105
114, 0.134304, 0.005322, 2.5494, 25.2356
118, 0.139015, 0.005274, 2.55467, 26.3586
117, 0.137836, 0.005327, 2.56, 25.8751
116, 0.136662, 0.005415, 2.56541, 25.2376
116, 0.136658, 0.005325, 2.57074, 25.6634
115, 0.135483, 0.005319, 2.57606, 25.4715
106, 0.124878, 0.005334, 2.58139, 23.4117
111, 0.130768, 0.00546, 2.58685, 23.9501
119, 0.140194, 0.005334, 2.59219, 26.2831
116, 0.136658, 0.005325, 2.59751, 25.6634
112, 0.131947, 0.005355, 2.60287, 24.6399
116, 0.136662, 0.005448, 2.60831, 25.0847
118, 0.139015, 0.005494, 2.61381, 25.3031
115, 0.135483, 0.005381, 2.61919, 25.178
112, 0.131943, 0.005382, 2.62457, 24.5156
121, 0.142555, 0.005553, 2.63012, 25.6718
117, 0.137833, 0.005332, 2.63546, 25.8501
109, 0.12841, 0.005324, 2.64078, 24.1191
110, 0.129593, 0.00535, 2.64613, 24.223
114, 0.134308, 0.005332, 2.65146, 25.189
115, 0.135475, 0.005326, 2.65679, 25.4366
115, 0.135483, 0.005338, 2.66213, 25.3808
109, 0.12841, 0.005345, 2.66747, 24.0244
118, 0.139015, 0.005607, 2.67308, 24.7931
116, 0.136665, 0.00533, 2.67841, 25.6408
113, 0.133125, 0.005341, 2.68375, 24.9252
109, 0.12841, 0.005344, 2.68909, 24.0289
117, 0.13784, 0.005346, 2.69444, 25.7838
116, 0.136658, 0.005343, 2.69978, 25.577
112, 0.131943, 0.00532, 2.7051, 24.8013
116, 0.136658, 0.005345, 2.71045, 25.5674
114, 0.134308, 0.005364, 2.71581, 25.0388
114, 0.1343, 0.005346, 2.72116, 25.1216
112, 0.13195, 0.0053, 2.72646, 24.8963
109, 0.12841, 0.005338, 2.73179, 24.0559
116, 0.136658, 0.005401, 2.7372, 25.3023
117, 0.13784, 0.005324, 2.74252, 25.8904
114, 0.1343, 0.005315, 2.74783, 25.2682
114, 0.134308, 0.005337, 2.75317, 25.1654
118, 0.139015, 0.005323, 2.75849, 26.1159
116, 0.136658, 0.005322, 2.76382, 25.6779
107, 0.126053, 0.005386, 2.7692, 23.4038
109, 0.128418, 0.00536, 2.77456, 23.9586
124, 0.14608, 0.005621, 2.78018, 25.9883
121, 0.142548, 0.005329, 2.78551, 26.7494
110, 0.129593, 0.005314, 2.79083, 24.3871
116, 0.136658, 0.00535, 2.79618, 25.5435
117, 0.13784, 0.005342, 2.80152, 25.8031
113, 0.133125, 0.005327, 2.80685, 24.9907
113, 0.133125, 0.005319, 2.81216, 25.0283
114, 0.1343, 0.00533, 2.8175, 25.197
114, 0.134308, 0.005335, 2.82283, 25.1749
114, 0.1343, 0.005332, 2.82816, 25.1876
114, 0.1343, 0.005336, 2.8335, 25.1687
116, 0.136665, 0.005448, 2.83895, 25.0854
116, 0.136658, 0.005319, 2.84427, 25.6924
113, 0.133125, 0.005329, 2.84959, 24.9813
112, 0.131943, 0.00532, 2.85491, 24.8013
119, 0.140198, 0.005355, 2.86027, 26.1807
113, 0.133125, 0.005285, 2.86555, 25.1893
112, 0.131943, 0.005289, 2.87084, 24.9466
113, 0.133125, 0.005301, 2.87614, 25.1132
