dt_pos,dt_angle,dt,t,v
118, 0.139016, 0.005521, 0.323473, 25.1794
116, 0.136659, 0.005361, 0.328834, 25.4914
111, 0.130769, 0.005345, 0.334179, 24.4656
113, 0.133125, 0.005394, 0.339573, 24.6803
112, 0.131947, 0.005347, 0.34492, 24.6767
112, 0.131947, 0.005352, 0.350272, 24.6538
116, 0.136659, 0.005348, 0.35562, 25.5533
115, 0.135481, 0.005333, 0.360953, 25.4043
113, 0.133125, 0.005423, 0.366376, 24.5482
114, 0.134303, 0.005338, 0.371714, 25.1598
119, 0.140193, 0.005359, 0.377073, 26.1604
111, 0.130769, 0.00534, 0.382413, 24.4885
117, 0.137837, 0.005428, 0.387841, 25.3938
119, 0.140194, 0.005343, 0.393184, 26.2388
115, 0.135481, 0.00571, 0.398894, 23.7269
109, 0.128412, 0.005379, 0.404273, 23.8729
115, 0.135482, 0.00536, 0.409633, 25.2765
117, 0.137837, 0.005418, 0.415051, 25.4406
113, 0.133124, 0.005362, 0.420413, 24.8274
109, 0.128413, 0.005347, 0.42576, 24.0159
118, 0.139015, 0.00535, 0.43111, 25.9841
120, 0.141372, 0.005407, 0.436517, 26.1461
115, 0.135481, 0.005354, 0.441871, 25.3046
112, 0.131948, 0.005347, 0.447218, 24.6769
110, 0.12959, 0.005337, 0.452555, 24.2814
111, 0.130769, 0.005346, 0.457901, 24.4611
117, 0.137837, 0.005336, 0.463237, 25.8316
115, 0.135482, 0.005374, 0.468611, 25.2106
112, 0.131947, 0.00534, 0.473951, 24.7091
117, 0.137837, 0.005358, 0.479309, 25.7255
112, 0.131947, 0.005344, 0.484653, 24.6906
109, 0.128413, 0.005349, 0.490002, 24.007
111, 0.130769, 0.005344, 0.495346, 24.4702
120, 0.141372, 0.005353, 0.500699, 26.4098
116, 0.136659, 0.005344, 0.506043, 25.5724
113, 0.133125, 0.005402, 0.511445, 24.6437
118, 0.139015, 0.005343, 0.516788, 26.0182
118, 0.139016, 0.005468, 0.522256, 25.4236
108, 0.127234, 0.00536, 0.527616, 23.7378
113, 0.133124, 0.005355, 0.532971, 24.8598
122, 0.143728, 0.005348, 0.538319, 26.8751
118, 0.139015, 0.005351, 0.54367, 25.9793
108, 0.127234, 0.005346, 0.549016, 23.7999
110, 0.129591, 0.005316, 0.554332, 24.3775
119, 0.140194, 0.005518, 0.55985, 25.4067
124, 0.146084, 0.005634, 0.565484, 25.929
115, 0.135481, 0.005394, 0.570878, 25.117
114, 0.134303, 0.005353, 0.576231, 25.0893
115, 0.135481, 0.005358, 0.581589, 25.2857
115, 0.135482, 0.005416, 0.587005, 25.0151
116, 0.136659, 0.00536, 0.592365, 25.496
110, 0.129591, 0.005342, 0.597707, 24.2589
116, 0.13666, 0.00535, 0.603057, 25.5439
117, 0.137837, 0.005403, 0.60846, 25.5113
113, 0.133124, 0.005357, 0.613817, 24.8505
117, 0.137837, 0.005344, 0.619161, 25.7929
113, 0.133125, 0.005356, 0.624517, 24.8554
117, 0.137837, 0.005508, 0.630025, 25.0249
115, 0.135481, 0.005357, 0.635382, 25.2904
110, 0.129591, 0.005349, 0.640731, 24.2271
105, 0.1237, 0.005332, 0.646063, 23.1996
118, 0.139015, 0.005422, 0.651485, 25.6391
117, 0.137837, 0.00533, 0.656815, 25.8607
114, 0.134303, 0.005349, 0.662164, 25.1081
124, 0.146084, 0.00554, 0.667704, 26.3689
112, 0.131948, 0.005364, 0.673068, 24.5987
106, 0.124878, 0.00535, 0.678418, 23.3417
117, 0.137837, 0.005363, 0.683781, 25.7015
121, 0.14255, 0.005397, 0.689178, 26.4127
113, 0.133126, 0.005356, 0.694534, 24.8555
115, 0.135481, 0.005347, 0.699881, 25.3377
115, 0.135481, 0.005352, 0.705233, 25.3141
111, 0.130768, 0.005344, 0.710577, 24.47
114, 0.134304, 0.005415, 0.715992, 24.8022
112, 0.131947, 0.005346, 0.721338, 24.6814
116, 0.13666, 0.005352, 0.72669, 25.5343
118, 0.139015, 0.005344, 0.732034, 26.0133
116, 0.13666, 0.005516, 0.73755, 24.7751
111, 0.130768, 0.005355, 0.742905, 24.4198
114, 0.134304, 0.005329, 0.748234, 25.2025
119, 0.140194, 0.005402, 0.753636, 25.9522
114, 0.134302, 0.005336, 0.758972, 25.1691
119, 0.140194, 0.00535, 0.764322, 26.2045
120, 0.141371, 0.005339, 0.769661, 26.4789
108, 0.127235, 0.005353, 0.775014, 23.769
113, 0.133125, 0.005428, 0.780442, 24.5257
120, 0.141371, 0.005359, 0.785801, 26.3801
113, 0.133125, 0.005346, 0.791147, 24.9019
110, 0.129591, 0.005353, 0.7965, 24.209
114, 0.134302, 0.005415, 0.801915, 24.8019
118, 0.139017, 0.005354, 0.807269, 25.9651
119, 0.140192, 0.005345, 0.812614, 26.2286
114, 0.134304, 0.005348, 0.817962, 25.1129
112, 0.131947, 0.005411, 0.823373, 24.3849
115, 0.135481, 0.00535, 0.828723, 25.3235
113, 0.133125, 0.005347, 0.83407, 24.8972
116, 0.13666, 0.005332, 0.839402, 25.6301
116, 0.13666, 0.005413, 0.844815, 25.2466
111, 0.130768, 0.005331, 0.850146, 24.5297
116, 0.13666, 0.005352, 0.855498, 25.5343
113, 0.133125, 0.00533, 0.860828, 24.9766
111, 0.130768, 0.005414, 0.866242, 24.1536
113, 0.133125, 0.005343, 0.871585, 24.9158
120, 0.141373, 0.005355, 0.87694, 26.4001
116, 0.136658, 0.005348, 0.882288, 25.553
113, 0.133125, 0.005413, 0.887701, 24.5936
114, 0.134304, 0.005346, 0.893047, 25.1223
111, 0.130768, 0.005355, 0.898402, 24.4198
109, 0.128414, 0.005345, 0.903747, 24.0251
116, 0.136658, 0.005367, 0.909114, 25.4626
120, 0.141373, 0.005417, 0.914531, 26.098
112, 0.131947, 0.005376, 0.919907, 24.5436
114, 0.134302, 0.005349, 0.925256, 25.1079
119, 0.140194, 0.005653, 0.930909, 24.7999
114, 0.134304, 0.005368, 0.936277, 25.0194
115, 0.135481, 0.005331, 0.941608, 25.4138
115, 0.135481, 0.00536, 0.946968, 25.2763
112, 0.131947, 0.005333, 0.952301, 24.7415
117, 0.137838, 0.005354, 0.957655, 25.7449
113, 0.133125, 0.005346, 0.963001, 24.9019
112, 0.131947, 0.005391, 0.968392, 24.4753
115, 0.135481, 0.005425, 0.973817, 24.9734
112, 0.131947, 0.005355, 0.979172, 24.6399
109, 0.128412, 0.005344, 0.984516, 24.0292
120, 0.141373, 0.005353, 0.989869, 26.41
120, 0.141371, 0.005413, 0.995282, 26.1169
114, 0.134304, 0.005355, 1.00064, 25.0801
117, 0.137836, 0.005341, 1.00598, 25.8072
114, 0.134304, 0.005349, 1.01133, 25.1083
117, 0.137836, 0.00541, 1.01674, 25.4781
112, 0.131947, 0.005348, 1.02208, 24.6721
107, 0.126057, 0.005344, 1.02743, 23.5884
118, 0.139015, 0.005328, 1.03276, 26.0914
127, 0.149618, 0.00553, 1.03829, 27.0557
115, 0.135483, 0.005345, 1.04363, 25.3476
109, 0.128412, 0.005353, 1.04899, 23.9888
115, 0.135481, 0.005335, 1.05432, 25.3947
119, 0.140194, 0.005399, 1.05972, 25.9667
115, 0.135481, 0.005371, 1.06509, 25.2245
119, 0.140194, 0.005365, 1.07045, 26.1312
115, 0.135481, 0.005343, 1.0758, 25.3567
109, 0.128412, 0.005419, 1.08122, 23.6967
113, 0.133125, 0.005357, 1.08657, 24.8507
117, 0.137836, 0.005359, 1.09193, 25.7206
109, 0.128414, 0.005342, 1.09728, 24.0386
117, 0.137836, 0.005421, 1.1027, 25.4264
120, 0.141373, 0.005342, 1.10804, 26.4644
115, 0.135481, 0.005348, 1.11339, 25.333
112, 0.131947, 0.005328, 1.11871, 24.7647
117, 0.137836, 0.005426, 1.12414, 25.403
115, 0.135483, 0.005497, 1.12964, 24.6467
112, 0.131947, 0.005327, 1.13496, 24.7694
120, 0.141371, 0.005354, 1.14032, 26.4047
114, 0.134304, 0.005333, 1.14565, 25.1836
109, 0.128412, 0.005376, 1.15103, 23.8862
112, 0.131947, 0.00535, 1.15638, 24.6629
116, 0.13666, 0.005349, 1.16173, 25.5486
115, 0.135481, 0.005412, 1.16714, 25.0334
108, 0.127234, 0.005354, 1.17249, 23.7642
113, 0.133125, 0.005343, 1.17783, 24.9158
118, 0.139015, 0.005353, 1.18319, 25.9696
118, 0.139017, 0.005429, 1.18862, 25.6064
113, 0.133123, 0.005356, 1.19397, 24.855
113, 0.133125, 0.005341, 1.19931, 24.9252
114, 0.134304, 0.005349, 1.20466, 25.1083
114, 0.134302, 0.005415, 1.21008, 24.8019
118, 0.139015, 0.005346, 1.21542, 26.0036
114, 0.134304, 0.005346, 1.22077, 25.1223
112, 0.131947, 0.005404, 1.22617, 24.4165
117, 0.137838, 0.005527, 1.2317, 24.9391
111, 0.130768, 0.00533, 1.23703, 24.5343
113, 0.133125, 0.00535, 1.24238, 24.8832
116, 0.13666, 0.005382, 1.24776, 25.392
118, 0.139015, 0.005349, 1.25311, 25.989
115, 0.135481, 0.00534, 1.25845, 25.371
117, 0.137838, 0.005349, 1.2638, 25.769
112, 0.131947, 0.005336, 1.26914, 24.7276
112, 0.131947, 0.00542, 1.27456, 24.3444
118, 0.139015, 0.005336, 1.27989, 26.0523
115, 0.135481, 0.005355, 1.28525, 25.2999
115, 0.135481, 0.005339, 1.29059, 25.3757
117, 0.137838, 0.005415, 1.296, 25.4549
114, 0.134302, 0.005341, 1.30134, 25.1455
114, 0.134304, 0.005346, 1.30669, 25.1223
115, 0.135481, 0.005344, 1.31203, 25.352
113, 0.133125, 0.005405, 1.31744, 24.63
109, 0.128412, 0.005346, 1.32278, 24.0202
117, 0.137836, 0.005331, 1.32811, 25.8556
118, 0.139017, 0.005348, 1.33346, 25.9942
116, 0.136658, 0.005383, 1.33885, 25.3869
129, 0.151974, 0.005959, 1.34481, 25.5032
111, 0.130772, 0.005372, 1.35018, 24.3432
114, 0.1343, 0.005362, 1.35554, 25.0467
115, 0.135483, 0.005344, 1.36088, 25.3523
117, 0.137836, 0.00542, 1.3663, 25.4311
114, 0.134304, 0.005344, 1.37165, 25.1317
118, 0.139015, 0.005352, 1.377, 25.9744
114, 0.134304, 0.005338, 1.38234, 25.16
114, 0.134304, 0.005411, 1.38775, 24.8206
114, 0.1343, 0.005355, 1.3931, 25.0794
110, 0.129593, 0.005352, 1.39846, 24.2139
113, 0.133125, 0.005342, 1.4038, 24.9205
117, 0.137836, 0.005412, 1.40921, 25.4687
121, 0.142548, 0.005508, 1.41472, 25.8801
115, 0.135483, 0.005326, 1.42004, 25.438
107, 0.126057, 0.005358, 1.4254, 23.5268
115, 0.135483, 0.005399, 1.4308, 25.0941
119, 0.14019, 0.005349, 1.43615, 26.2087
115, 0.135483, 0.005338, 1.44149, 25.3808
115, 0.135483, 0.005346, 1.44683, 25.3428
117, 0.137836, 0.005402, 1.45223, 25.5158
112, 0.131947, 0.005349, 1.45758, 24.6675
111, 0.130768, 0.005342, 1.46293, 24.4792
112, 0.131947, 0.005348, 1.46827, 24.6721
113, 0.133125, 0.005396, 1.47367, 24.6711
115, 0.135483, 0.00534, 1.47901, 25.3713
115, 0.135479, 0.00535, 1.48436, 25.3232
117, 0.13784, 0.00535, 1.48971, 25.7645
114, 0.1343, 0.005404, 1.49511, 24.852
114, 0.134304, 0.005348, 1.50046, 25.1129
115, 0.135483, 0.005345, 1.50581, 25.3476
117, 0.137836, 0.005375, 1.51118, 25.644
120, 0.141373, 0.005401, 1.51658, 26.1753
111, 0.130768, 0.005331, 1.52191, 24.5297
108, 0.127235, 0.005346, 1.52726, 23.8001
115, 0.135479, 0.005326, 1.53259, 25.4373
119, 0.140194, 0.00535, 1.53794, 26.2045
113, 0.133125, 0.005325, 1.54326, 25.0001
111, 0.130768, 0.00536, 1.54862, 24.397
115, 0.135483, 0.005344, 1.55397, 25.3523
118, 0.139015, 0.005353, 1.55932, 25.9696
114, 0.134304, 0.005346, 1.56466, 25.1223
112, 0.131947, 0.00546, 1.57012, 24.166
117, 0.137836, 0.005353, 1.57548, 25.7494
118, 0.139015, 0.005357, 1.58083, 25.9502
113, 0.133125, 0.005345, 1.58618, 24.9065
114, 0.134304, 0.00535, 1.59153, 25.1036
114, 0.134304, 0.005352, 1.59688, 25.0942
117, 0.137836, 0.005352, 1.60223, 25.7542
113, 0.133125, 0.005346, 1.60758, 24.9019
110, 0.129589, 0.005444, 1.61302, 23.804
116, 0.136662, 0.005351, 1.61837, 25.5394
116, 0.136658, 0.005332, 1.62371, 25.6297
113, 0.133125, 0.005355, 1.62906, 24.86
114, 0.134304, 0.005328, 1.63439, 25.2072
119, 0.140194, 0.005421, 1.63981, 25.8613
115, 0.135479, 0.005341, 1.64515, 25.3658
106, 0.124878, 0.00535, 1.6505, 23.3417
108, 0.127235, 0.005339, 1.65584, 23.8313
117, 0.137836, 0.005416, 1.66126, 25.4499
121, 0.142551, 0.005338, 1.66659, 26.705
111, 0.130768, 0.005349, 1.67194, 24.4472
113, 0.133125, 0.005338, 1.67728, 24.9392
119, 0.140194, 0.005404, 1.68268, 25.9426
112, 0.131947, 0.005343, 1.68803, 24.6952
113, 0.133125, 0.005349, 1.69338, 24.8879
113, 0.133125, 0.005341, 1.69872, 24.9252
117, 0.137836, 0.00541, 1.70413, 25.4781
114, 0.134304, 0.005344, 1.70947, 25.1317
115, 0.135479, 0.005333, 1.7148, 25.4039
113, 0.133125, 0.005349, 1.72015, 24.8879
115, 0.135483, 0.005325, 1.72548, 25.4428
113, 0.133125, 0.005351, 1.73083, 24.8786
114, 0.1343, 0.005335, 1.73616, 25.1734
120, 0.141373, 0.005347, 1.74151, 26.4396
113, 0.133125, 0.005337, 1.74685, 24.9438
112, 0.131947, 0.005349, 1.7522, 24.6675
114, 0.134304, 0.005342, 1.75754, 25.1412
117, 0.137836, 0.005348, 1.76289, 25.7735
116, 0.136662, 0.005336, 1.76822, 25.6112
109, 0.12841, 0.005349, 1.77357, 24.0064
112, 0.131947, 0.005339, 1.77891, 24.7137
122, 0.14373, 0.005416, 1.78433, 26.5381
161, 0.189674, 0.007174, 1.7915, 26.4391
190, 0.223835, 0.009291, 1.80079, 24.0916
119, 0.140194, 0.005664, 1.80646, 24.7518
122, 0.14373, 0.005392, 1.81185, 26.6562
115, 0.135479, 0.005369, 1.81722, 25.2336
127, 0.14962, 0.005912, 1.82313, 25.3079
117, 0.137836, 0.005358, 1.82849, 25.7254
112, 0.131947, 0.005373, 1.83386, 24.5573
110, 0.129593, 0.005356, 1.83922, 24.1958
113, 0.133125, 0.00536, 1.84458, 24.8368
116, 0.136658, 0.005349, 1.84993, 25.5483
118, 0.139015, 0.005384, 1.85531, 25.8201
112, 0.131947, 0.00536, 1.86067, 24.6169
111, 0.130768, 0.005361, 1.86603, 24.3924
116, 0.136662, 0.005343, 1.87137, 25.5777
115, 0.135479, 0.005348, 1.87672, 25.3326
113, 0.133125, 0.005343, 1.88207, 24.9158
118, 0.139015, 0.00535, 1.88742, 25.9841
121, 0.142551, 0.005483, 1.8929, 25.9988
108, 0.127235, 0.005348, 1.89825, 23.7912
108, 0.127232, 0.005344, 1.90359, 23.8083
112, 0.13195, 0.005342, 1.90893, 24.7006
118, 0.139015, 0.00535, 1.91428, 25.9841
115, 0.135479, 0.005336, 1.91962, 25.3896
109, 0.128414, 0.005351, 1.92497, 23.9982
113, 0.133125, 0.005342, 1.93031, 24.9205
121, 0.142548, 0.005343, 1.93565, 26.6793
116, 0.136662, 0.005368, 1.94102, 25.4586
109, 0.12841, 0.00543, 1.94645, 23.6483
115, 0.135483, 0.005334, 1.95179, 25.3998
118, 0.139015, 0.005372, 1.95716, 25.8777
111, 0.130768, 0.005344, 1.9625, 24.47
116, 0.136662, 0.00542, 1.96792, 25.2143
114, 0.1343, 0.005342, 1.97326, 25.1404
115, 0.135483, 0.005352, 1.97862, 25.3144
113, 0.133125, 0.005342, 1.98396, 24.9205
113, 0.133125, 0.005539, 1.9895, 24.0342
109, 0.12841, 0.00535, 1.99485, 24.0019
119, 0.140194, 0.005332, 2.00018, 26.2929
120, 0.141373, 0.005374, 2.00555, 26.3068
115, 0.135483, 0.005335, 2.01089, 25.3951
119, 0.14019, 0.005351, 2.01624, 26.1989
112, 0.13195, 0.00534, 2.02158, 24.7098
109, 0.12841, 0.00535, 2.02693, 24.0019
117, 0.137836, 0.005409, 2.03234, 25.4828
120, 0.141373, 0.00535, 2.03769, 26.4248
115, 0.135483, 0.005338, 2.04303, 25.3808
113, 0.133125, 0.005347, 2.04837, 24.8972
115, 0.135479, 0.00539, 2.05376, 25.1352
116, 0.136662, 0.005351, 2.05911, 25.5394
117, 0.137836, 0.005341, 2.06446, 25.8072
112, 0.131947, 0.005374, 2.06983, 24.5528
115, 0.135479, 0.005416, 2.07524, 25.0146
118, 0.139019, 0.005355, 2.0806, 25.9606
115, 0.135479, 0.005343, 2.08594, 25.3563
115, 0.135483, 0.005445, 2.09139, 24.8821
113, 0.133125, 0.005422, 2.09681, 24.5528
115, 0.135479, 0.005437, 2.10225, 24.918
116, 0.136662, 0.005364, 2.10761, 25.4775
116, 0.136658, 0.005387, 2.113, 25.3681
117, 0.137836, 0.005355, 2.11835, 25.7398
116, 0.136662, 0.005343, 2.1237, 25.5777
117, 0.137836, 0.005361, 2.12906, 25.711
112, 0.131947, 0.005342, 2.1344, 24.6998
111, 0.130768, 0.005419, 2.13982, 24.1314
116, 0.136662, 0.005508, 2.14533, 24.8115
112, 0.131947, 0.00538, 2.15071, 24.5254
112, 0.131947, 0.00535, 2.15606, 24.6629
121, 0.142548, 0.005356, 2.16141, 26.6146
119, 0.140194, 0.005341, 2.16675, 26.2486
108, 0.127235, 0.005347, 2.1721, 23.7957
106, 0.124878, 0.005344, 2.17744, 23.3679
117, 0.137836, 0.005348, 2.18279, 25.7735
124, 0.146084, 0.005508, 2.1883, 26.5221
111, 0.130772, 0.005329, 2.19363, 24.5396
112, 0.131947, 0.005349, 2.19898, 24.6675
114, 0.134304, 0.005328, 2.20431, 25.2072
114, 0.1343, 0.005349, 2.20966, 25.1075
112, 0.131947, 0.005339, 2.21499, 24.7137
112, 0.131947, 0.005351, 2.22035, 24.6583
118, 0.139019, 0.00551, 2.22586, 25.2303
115, 0.135479, 0.005351, 2.23121, 25.3184
115, 0.135483, 0.005344, 2.23655, 25.3523
114, 0.1343, 0.005351, 2.2419, 25.0982
111, 0.130772, 0.00534, 2.24724, 24.4891
115, 0.135479, 0.00535, 2.25259, 25.3232
119, 0.140194, 0.005342, 2.25793, 26.2437
117, 0.137836, 0.005346, 2.26328, 25.7831
114, 0.134304, 0.005415, 2.26869, 24.8022
115, 0.135483, 0.005348, 2.27404, 25.3334
113, 0.133125, 0.005342, 2.27938, 24.9205
113, 0.133125, 0.005424, 2.28481, 24.5438
121, 0.142548, 0.00541, 2.29022, 26.3489
114, 0.134304, 0.005329, 2.29555, 25.2025
108, 0.127235, 0.00535, 2.3009, 23.7823
117, 0.137836, 0.005337, 2.30623, 25.8266
123, 0.144905, 0.005437, 2.31167, 26.6517
117, 0.137836, 0.005344, 2.31702, 25.7927
112, 0.131947, 0.005353, 2.32237, 24.6491
108, 0.127235, 0.005338, 2.32771, 23.8358
112, 0.131947, 0.005427, 2.33313, 24.313
120, 0.141373, 0.005341, 2.33847, 26.4693
116, 0.136658, 0.00535, 2.34382, 25.5435
113, 0.133125, 0.005339, 2.34916, 24.9345
117, 0.13784, 0.005407, 2.35457, 25.4929
113, 0.133125, 0.005341, 2.35991, 24.9252
113, 0.133121, 0.005348, 2.36526, 24.8918
112, 0.13195, 0.005342, 2.3706, 24.7006
116, 0.136658, 0.005408, 2.37601, 25.2695
116, 0.136658, 0.005346, 2.38136, 25.5626
119, 0.140194, 0.005329, 2.38668, 26.3077
118, 0.139015, 0.005351, 2.39203, 25.9793
109, 0.128414, 0.005327, 2.39736, 24.1063
108, 0.127235, 0.00535, 2.40271, 23.7823
115, 0.135479, 0.005332, 2.40804, 25.4087
119, 0.140194, 0.00535, 2.41339, 26.2045
111, 0.130768, 0.00534, 2.41873, 24.4884
113, 0.133125, 0.005347, 2.42408, 24.8972
114, 0.134304, 0.005343, 2.42942, 25.1364
113, 0.133125, 0.005349, 2.43477, 24.8879
116, 0.136658, 0.005338, 2.44011, 25.6009
113, 0.133125, 0.005348, 2.44546, 24.8925
113, 0.133125, 0.005336, 2.45079, 24.9485
119, 0.140194, 0.005419, 2.45621, 25.8708
116, 0.136662, 0.005341, 2.46156, 25.5873
116, 0.136658, 0.005346, 2.4669, 25.5626
111, 0.130768, 0.005341, 2.47224, 24.4838
108, 0.127235, 0.005417, 2.47766, 23.4882
115, 0.135483, 0.005344, 2.483, 25.3523
122, 0.143726, 0.005353, 2.48836, 26.8497
113, 0.133125, 0.005349, 2.4937, 24.8879
115, 0.135479, 0.005398, 2.4991, 25.098
116, 0.136662, 0.005353, 2.50446, 25.5299
115, 0.135479, 0.005338, 2.50979, 25.3801
114, 0.134304, 0.005348, 2.51514, 25.1129
113, 0.133125, 0.005413, 2.52055, 24.5936
112, 0.131947, 0.005361, 2.52592, 24.6123
114, 0.134304, 0.005341, 2.53126, 25.1459
119, 0.140194, 0.005348, 2.53661, 26.2143
119, 0.140194, 0.005493, 2.5421, 25.5223
111, 0.130768, 0.005353, 2.54745, 24.4289
112, 0.131947, 0.005343, 2.55279, 24.6952
119, 0.140194, 0.005349, 2.55814, 26.2094
122, 0.143726, 0.005401, 2.56354, 26.6111
114, 0.134304, 0.005348, 2.56889, 25.1129
111, 0.130768, 0.005366, 2.57426, 24.3697
111, 0.130772, 0.005358, 2.57962, 24.4068
117, 0.137836, 0.005515, 2.58513, 24.993
114, 0.134304, 0.005335, 2.59047, 25.1741
114, 0.1343, 0.00535, 2.59582, 25.1028
116, 0.136658, 0.005328, 2.60114, 25.649
117, 0.13784, 0.005421, 2.60656, 25.4271
113, 0.133125, 0.005341, 2.61191, 24.9252
114, 0.1343, 0.005351, 2.61726, 25.0982
113, 0.133125, 0.005346, 2.6226, 24.9019
118, 0.139015, 0.005415, 2.62802, 25.6722
116, 0.136665, 0.005435, 2.63345, 25.1454
116, 0.136658, 0.005364, 2.63882, 25.4768
114, 0.1343, 0.005342, 2.64416, 25.1404
110, 0.129593, 0.005416, 2.64958, 23.9278
113, 0.133125, 0.005346, 2.65492, 24.9019
116, 0.136658, 0.005347, 2.66027, 25.5578
113, 0.133125, 0.00534, 2.66561, 24.9298
107, 0.126053, 0.005414, 2.67102, 23.2828
113, 0.133125, 0.005343, 2.67637, 24.9158
123, 0.144913, 0.005373, 2.68174, 26.9705
117, 0.137833, 0.005345, 2.68708, 25.7872
113, 0.133125, 0.005394, 2.69248, 24.6803
114, 0.1343, 0.005354, 2.69783, 25.0841
115, 0.135483, 0.005341, 2.70317, 25.3666
110, 0.129593, 0.005339, 2.70851, 24.2729
118, 0.139015, 0.005398, 2.71391, 25.7531
115, 0.135483, 0.00535, 2.71926, 25.3239
114, 0.1343, 0.005339, 2.7246, 25.1546
117, 0.13784, 0.005348, 2.72995, 25.7742
112, 0.131943, 0.005397, 2.73534, 24.4474
111, 0.130768, 0.005347, 2.74069, 24.4563
115, 0.135483, 0.00534, 2.74603, 25.3713
119, 0.140198, 0.005348, 2.75138, 26.215
114, 0.1343, 0.00534, 2.75672, 25.1499
117, 0.13784, 0.005347, 2.76207, 25.779
117, 0.137833, 0.00534, 2.76741, 25.8114
107, 0.12606, 0.005349, 2.77275, 23.5671
113, 0.133125, 0.005336, 2.77809, 24.9485
121, 0.142548, 0.005421, 2.78351, 26.2954
118, 0.139015, 0.005345, 2.78886, 26.0085
114, 0.1343, 0.005331, 2.79419, 25.1923
114, 0.134308, 0.00535, 2.79954, 25.1043
116, 0.136658, 0.005338, 2.80488, 25.6009
116, 0.136658, 0.005395, 2.81027, 25.3304
112, 0.13195, 0.005341, 2.81561, 24.7052
112, 0.131943, 0.005348, 2.82096, 24.6714
115, 0.135483, 0.005346, 2.82631, 25.3428
114, 0.1343, 0.005354, 2.83166, 25.0841
121, 0.142555, 0.005405, 2.83706, 26.3747
115, 0.135483, 0.005352, 2.84242, 25.3144
109, 0.12841, 0.005341, 2.84776, 24.0424
112, 0.131943, 0.00535, 2.85311, 24.6622
119, 0.140198, 0.005507, 2.85861, 25.4581
117, 0.137833, 0.005349, 2.86396, 25.7679
112, 0.13195, 0.005342, 2.86931, 24.7006
115, 0.135483, 0.005349, 2.87465, 25.3286
117, 0.137833, 0.005401, 2.88006, 25.5198
113, 0.133125, 0.00534, 2.88539, 24.9298
113, 0.133125, 0.00535, 2.89074, 24.8832
