0.01617,0.000000,0.000000,0.000000
0.01685,0.000000,0.000000,0.000000
0.01665,0.000000,0.000000,0.000000
0.01625,0.000000,0.000000,0.000000
0.01621,0.000000,0.000000,0.000000
0.01509,0.000000,0.000000,0.000000
0.0151,0.000000,0.000000,0.000000
0.01518,0.000000,0.000000,0.000000
0.01629,0.000000,0.000000,0.000000
0.01615,0.000000,0.000000,0.000000
0.0166,0.000000,0.000000,0.000000
0.01755,0.000000,0.000000,0.000000
0.01606,0.000000,0.000000,0.000000
0.01651,0.000000,0.000000,0.000000
0.01617,0.000000,0.000000,0.000000
0.01519,0.000000,0.000000,0.000000
0.01501,0.000000,0.000000,0.000000
0.01503,0.000000,0.000000,0.000000
0.01514,0.000000,0.000000,0.000000
0.01518,0.000000,0.000000,0.000000
0.01613,0.000000,0.000000,0.000000
0.01612,0.000000,0.000000,0.000000
0.01679,0.000000,0.000000,0.000000
0.01559,0.000000,0.000000,0.000000
0.01684,0.000000,0.000000,0.000000
0.01658,0.000000,0.000000,0.000000
0.01629,0.000000,0.000000,0.000000
0.0161,0.000000,0.000000,0.000000
0.01673,0.000000,0.000000,0.000000
0.01555,0.000000,0.000000,0.000000
0.01671,0.000000,0.000000,0.000000
0.01615,0.000000,0.000000,0.000000
0.01622,0.000000,0.000000,0.000000
0.0162,0.000000,0.000000,0.000000
0.01668,0.000000,0.000000,0.000000
0.01566,0.000000,0.000000,0.000000
0.01504,0.000000,0.000000,0.000000
0.01511,0.000000,0.000000,0.000000
0.01511,0.000000,0.000000,0.000000
0.01558,0.000000,0.000000,0.000000
0.01652,0.000000,0.000000,0.000000
0.01592,0.000000,0.000000,0.000000
0.01506,0.000000,0.000000,0.000000
0.01509,0.000000,0.000000,0.000000
0.01589,0.000000,0.000000,0.000000
0.01647,0.000000,0.000000,0.000000
0.01611,0.000000,0.000000,0.000000
0.01507,0.000000,0.000000,0.000000
0.0151,0.000000,0.000000,0.000000
0.01512,0.000000,0.000000,0.000000
0.01645,0.000000,0.000000,0.000000
0.0163,0.000000,0.000000,0.000000
0.01658,0.000000,0.000000,0.000000
0.01615,0.000000,0.000000,0.000000
0.01612,0.000000,0.000000,0.000000
0.0164,0.000000,0.000000,0.000000
0.0166,0.000000,0.000000,0.000000
0.01674,0.000000,0.000000,0.000000
0.01621,0.000000,0.000000,0.000000
0.01618,0.000000,0.000000,0.000000
Controller Running ....
0.04088,0.039270,-0.039270,-0.392699
0.02503,0.043197,-0.043197,-0.431969
0.02019,0.043197,-0.043197,-0.431969
0.01868,0.043197,-0.043197,-0.431969
0.01545,0.043197,-0.043197,-0.431969
0.01669,0.043197,-0.043197,-0.431969
0.02136,0.043197,-0.043197,-0.431969
0.01685,0.043197,-0.043197,-0.431969
0.01668,0.043197,-0.043197,-0.431969
0.02028,0.047124,-0.047124,-0.471239
0.01691,0.047124,-0.047124,-0.471239
0.01666,0.047124,-0.047124,-0.471239
0.02517,0.047124,-0.047124,-0.471239
0.01691,0.047124,-0.047124,-0.471239
0.01649,0.047124,-0.047124,-0.471239
0.02378,0.047124,-0.047124,-0.471239
0.01623,0.047124,-0.047124,-0.471239
0.01507,0.047124,-0.047124,-0.471239
0.02389,0.047124,-0.047124,-0.471239
0.01626,0.047124,-0.047124,-0.471239
0.0151,0.047124,-0.047124,-0.471239
0.0272,0.051051,-0.051051,-0.510509
0.01504,0.051051,-0.051051,-0.510509
0.02221,0.051051,-0.051051,-0.510509
0.01508,0.051051,-0.051051,-0.510509
0.01509,0.051051,-0.051051,-0.510509
0.02352,0.051051,-0.051051,-0.510509
0.01513,0.051051,-0.051051,-0.510509
0.02172,0.051051,-0.051051,-0.510509
0.01787,0.051051,-0.051051,-0.510509
0.01505,0.051051,-0.051051,-0.510509
0.02204,0.051051,-0.051051,-0.510509
0.01622,0.051051,-0.051051,-0.510509
0.01519,0.051051,-0.051051,-0.510509
0.02809,0.051051,-0.051051,-0.510509
0.01511,0.051051,-0.051051,-0.510509
0.01512,0.051051,-0.051051,-0.510509
0.02629,0.054978,-0.054978,-0.549779
0.01682,0.054978,-0.054978,-0.549779
0.01961,0.054978,-0.054978,-0.549779
0.02115,0.054978,-0.054978,-0.549779
0.01685,0.054978,-0.054978,-0.549779
0.01636,0.054978,-0.054978,-0.549779
0.01967,0.054978,-0.054978,-0.549779
0.01618,0.054978,-0.054978,-0.549779
0.01509,0.054978,-0.054978,-0.549779
0.02315,0.054978,-0.054978,-0.549779
0.01632,0.054978,-0.054978,-0.549779
0.01502,0.054978,-0.054978,-0.549779
0.02856,0.054978,-0.054978,-0.549779
0.01612,0.054978,-0.054978,-0.549779
0.02806,0.054978,-0.054978,-0.549779
0.01561,0.054978,-0.054978,-0.549779
0.02691,0.054978,-0.054978,-0.549779
0.01689,0.054978,-0.054978,-0.549779
0.01677,0.054978,-0.054978,-0.549779
0.02542,0.054978,-0.054978,-0.549779
0.0174,0.054978,-0.054978,-0.549779
0.01637,0.054978,-0.054978,-0.549779
0.02264,0.051051,-0.051051,-0.510509
0.01623,0.051051,-0.051051,-0.510509
0.01506,0.051051,-0.051051,-0.510509
0.02339,0.051051,-0.051051,-0.510509
0.0151,0.051051,-0.051051,-0.510509
0.02929,0.047124,-0.047124,-0.471239
0.01673,0.047124,-0.047124,-0.471239
0.01671,0.047124,-0.047124,-0.471239
0.01966,0.047124,-0.047124,-0.471239
0.01506,0.047124,-0.047124,-0.471239
0.0154,0.047124,-0.047124,-0.471239
0.01671,0.047124,-0.047124,-0.471239
0.01832,0.047124,-0.047124,-0.471239
0.02724,0.047124,-0.047124,-0.471239
0.01505,0.047124,-0.047124,-0.471239
0.01833,0.047124,-0.047124,-0.471239
0.0163,0.047124,-0.047124,-0.471239
0.01699,0.047124,-0.047124,-0.471239
0.01986,0.043197,-0.043197,-0.431969
0.01621,0.043197,-0.043197,-0.431969
